단일/복합,DUR성분명,DUR유형,제형,금기 또는 주의내용,비고
단일,디클로페낙,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",2등급,
단일,디페니실라민,임부금기,"정제,캡슐",2등급,
단일,디플루니살,임부금기,정제,2등급,
단일,디히드로에르고타민,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",1등급,
단일,딜티아젬,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",2등급,
단일,라록시펜,임부금기,"정제,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",1등급,
단일,라모트리진,임부금기,정제,2등급,
복합,라미프릴/펠로디핀,임부금기,"정제,캡슐",2등급,
단일,라미프릴,임부금기,"정제,캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제,과립제,서방성과립제,장용성과립제 ,용액용과립제,현탁액용과립제,서방성현탁액용과립제,발포과립제",2등급,
단일,라시디핀,임부금기,정제,2등급,
단일,라파티닙,임부금기,정제,2등급,
단일,란레오티드,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",2등급,
복합,레르카니디핀/발사르탄,임부금기,정제,2등급,
단일,레르카니디핀,임부금기,정제,2등급,
단일,레보노르게스트렐,임부금기,이식물,1등급,
단일,레보플록사신,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
단일,레트로졸,임부금기,정제,1등급,
단일,레티놀,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,액상시럽제,건조시럽용 과립제,점안용액제,용액용점안분말제,현탁액점안제,안연고제,안겔,점안주사제",1등급,
복합,레티놀/레티놀,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,액상시럽제,건조시럽용 과립제,점안용액제,용액용점안분말제,현탁액점안제,안연고제,안겔,점안주사제",1등급,
복합,레파글리니드/메트포르민,임부금기,정제,2등급,
단일,레플루노미드,임부금기,정제,1등급,
단일,로녹시캄,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
단일,로메플록사신,임부금기,정제,2등급,
단일,로바스타틴,임부금기,정제,1등급,
복합,로사르탄/히드로클로로티아지드,임부금기,정제,2등급,
단일,로사르탄,임부금기,정제,2등급,
복합,로수바스타틴/피마사르탄,임부금기,정제,1등급,
단일,로수바스타틴,임부금기,정제,1등급,
복합,로수바스타틴/텔미사르탄,임부금기,정제,1등급,
복합,로수바스타틴/발사르탄,임부금기,정제,1등급,
복합,로수바스타틴/에제티미브,임부금기,정제,1등급,
복합,로수바스타틴/올메사르탄,임부금기,정제,1등급,
단일,록소프로펜,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
단일,류프로렐린,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",1등급,
단일,리루졸,임부금기,정제,2등급,
단일,리마프로스트,임부금기,정제,1등급,
단일,리바비린,임부금기,"캡슐,액상시럽제,건조시럽용 과립제,크림,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제,과립제,서방성과립제,장용성과립제 ,용액용과립제,현탁액용과립제,서방성현탁액용과립제,발포과립제,정량흡입제, 용액제,정량흡입제, 현탁액제,정량흡입제, 분말제,흡입제, 미분류",1등급,
복합,리세드론산/콜레칼시페롤,임부금기,정제,2등급,
단일,리세드론산,임부금기,정제,2등급,
복합,리시노프릴/히드로클로로티아지드,임부금기,정제,2등급,
단일,리시노프릴,임부금기,정제,2등급,
단일,마니디핀,임부금기,정제,2등급,
단일,메게스트롤,임부금기,정제,2등급,
단일,메게스트롤,임부금기,"경구용현탁액제,점이현탁액제",1등급,
단일,메노트로핀,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",1등급,
단일,메드록시프로게스테론,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",1등급,
단일,메르캅토푸린,임부금기,정제,2등급,
단일,메벤다졸,임부금기,"정제,액상시럽제,건조시럽용 과립제",2등급,
단일,메토트렉세이트,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",1등급,
단일,메토프로롤,임부금기,정제,2등급,
단일,메틸에르고메트린,임부금기,"정제,캡슐",1등급,
단일,메페남산,임부금기,"정제,캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",2등급,
단일,메플로퀸,임부금기,정제,2등급,
단일,멜록시캄,임부금기,"정제,캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",2등급,
단일,멜팔란,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
단일,모르핀,임부금기,"정제,캡슐",2등급,
복합,모엑시프릴/히드로클로로티아지드,임부금기,정제,2등급,
단일,모엑시프릴,임부금기,정제,2등급,
단일,목시플록사신,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
단일,미노사이클린,임부금기,"캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",2등급,
복합,미소프로스톨/디클로페낙,임부금기,정제,1등급,
단일,미소프로스톨,임부금기,정제,1등급,
단일,미조리빈,임부금기,정제,2등급,
단일,미코페놀레이트,임부금기,"정제,캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제,과립제,서방성과립제,장용성과립제 ,용액용과립제,현탁액용과립제,서방성현탁액용과립제,발포과립제",2등급,
단일,미토마이신씨,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",1등급,
단일,미토테인,임부금기,정제,2등급,
단일,미톡산트론,임부금기,"용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제",2등급,
복합,미티글리니드/메트포르민,임부금기,정제,2등급,
단일,미티글리니드,임부금기,정제,2등급,
단일,바니디핀,임부금기,"캡슐,과립제,서방성과립제,장용성과립제 ,용액용과립제,현탁액용과립제,서방성현탁액용과립제,발포과립제",2등급,
단일,발간시클로비르,임부금기,"정제,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",2등급,
단일,발로플록사신,임부금기,정제,2등급,
복합,발사르탄/히드로클로로티아지드,임부금기,정제,2등급,
단일,발사르탄,임부금기,정제,2등급,
복합,발프로산/발프로산나트륨,임부금기,정제,2등급,
단일,발프로산,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,액상시럽제,건조시럽용 과립제",2등급,
단일,발프로산,임부금기,"정제,캡슐,용액주사제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,액상시럽제,건조시럽용 과립제",2등급,
단일,베넥세이트,임부금기,"캡슐,산제,용액용산제,현탁액용산제,세립,용액용세립제,현탁액용세립제",2등급,
단일,베니디핀,임부금기,정제,2등급,
단일,베라파밀,임부금기,"정제,유화주사제,용액용분말주사제,서방성현탁액용분말주사제,용액용동결건조분말주사제,현탁액용동결건조분말주사제,서방성현탁액용동결건조분말주사제,리포좀화현탁액용동결건조분말주사제,현탁액주사제,서방성현탁액성주사제,용액주사제",2등급,
